"","leadid","obsid","ccode","startobs","endobs","year","tenure","tenureyears","tenureend","age","female","LatinAm","Europe","Africa","Asia","MidEast"
"2181","A2.5-1363","COL-1914",100,"01jan1915","31dec1915",1915,512,1,0,48,0,0,0,0,0,0
"2182","A2.5-1363","COL-1914",100,"01jan1916","31dec1916",1916,878,2,0,49,0,0,0,0,0,0
"2183","A2.5-1363","COL-1914",100,"01jan1917","31dec1917",1917,1243,3,0,50,0,0,0,0,0,0
"2184","A2.5-1363","COL-1914",100,"01jan1918","07aug1918",1918,1462,4,1,51,0,0,0,0,0,0
"2185","A2.5-1366","COL-1918",100,"07aug1918","31dec1918",1918,147,0,0,63,0,0,0,0,0,0
"2186","A2.5-1366","COL-1918",100,"01jan1919","31dec1919",1919,512,1,0,64,0,0,0,0,0,0
"2187","A2.5-1366","COL-1918",100,"01jan1920","31dec1920",1920,878,2,0,65,0,0,0,0,0,0
"2188","A2.5-1369","COL-1921",100,"11nov1921","31dec1921",1921,51,0,0,73,0,0,0,0,0,0
"2189","A2.5-1366","COL-1918",100,"01jan1921","11nov1921",1921,1193,3,1,66,0,0,0,0,0,0
"2190","A2.5-1369","COL-1921",100,"01jan1922","07aug1922",1922,270,1,1,74,0,0,0,0,0,0
"2191","A2.5-1372","COL-1922",100,"07aug1922","31dec1922",1922,147,0,0,64,0,0,0,0,0,0
"2192","A2.5-1372","COL-1922",100,"01jan1923","31dec1923",1923,512,1,0,65,0,0,0,0,0,0
"2193","A2.5-1372","COL-1922",100,"01jan1924","31dec1924",1924,878,2,0,66,0,0,0,0,0,0
"2194","A2.5-1372","COL-1922",100,"01jan1925","31dec1925",1925,1243,3,0,67,0,0,0,0,0,0
"2195","A2.5-1372","COL-1922",100,"01jan1926","07aug1926",1926,1462,4,1,68,0,0,0,0,0,0
"2196","A2.5-1375","COL-1926",100,"07aug1926","31dec1926",1926,147,0,0,59,0,0,0,0,0,0
"2197","A2.5-1375","COL-1926",100,"01jan1927","31dec1927",1927,512,1,0,60,0,0,0,0,0,0
"2198","A2.5-1375","COL-1926",100,"01jan1928","31dec1928",1928,878,2,0,61,0,0,0,0,0,0
"2199","A2.5-1375","COL-1926",100,"01jan1929","31dec1929",1929,1243,3,0,62,0,0,0,0,0,0
"2200","A2.5-1378","COL-1930",100,"07aug1930","31dec1930",1930,147,0,0,49,0,0,0,0,0,0
"2201","A2.5-1375","COL-1926",100,"01jan1930","07aug1930",1930,1462,4,1,63,0,0,0,0,0,0
"2202","A2.5-1378","COL-1930",100,"01jan1931","31dec1931",1931,512,1,0,50,0,0,0,0,0,0
"2203","A2.5-1378","COL-1930",100,"01jan1932","31dec1932",1932,878,2,0,51,0,0,0,0,0,0
"2204","A2.5-1378","COL-1930",100,"01jan1933","31dec1933",1933,1243,3,0,52,0,0,0,0,0,0
"2205","A2.5-1381","COL-1934",100,"07aug1934","31dec1934",1934,147,0,0,48,0,0,0,0,0,0
"2206","A2.5-1378","COL-1930",100,"01jan1934","07aug1934",1934,1462,4,1,53,0,0,0,0,0,0
"2207","A2.5-1381","COL-1934",100,"01jan1935","31dec1935",1935,512,1,0,49,0,0,0,0,0,0
"2208","A2.5-1381","COL-1934",100,"01jan1936","31dec1936",1936,878,2,0,50,0,0,0,0,0,0
"2209","A2.5-1381","COL-1934",100,"01jan1937","31dec1937",1937,1243,3,0,51,0,0,0,0,0,0
"2210","A2.5-1381","COL-1934",100,"01jan1938","07aug1938",1938,1462,4,1,52,0,0,0,0,0,0
"2211","A2.5-1384","COL-1938",100,"07aug1938","31dec1938",1938,147,0,0,50,0,0,0,0,0,0
"2212","A2.5-1384","COL-1938",100,"01jan1939","31dec1939",1939,512,1,0,51,0,0,0,0,0,0
"2213","A2.5-1384","COL-1938",100,"01jan1940","31dec1940",1940,878,2,0,52,0,0,0,0,0,0
"2214","A2.5-1384","COL-1938",100,"01jan1941","31dec1941",1941,1243,3,0,53,0,0,0,0,0,0
"2215","A2.5-1384","COL-1938",100,"01jan1942","07aug1942",1942,1462,4,1,54,0,0,0,0,0,0
"2216","A2.5-1387","COL-1942",100,"07aug1942","31dec1942",1942,147,0,0,56,0,0,0,0,0,0
"2217","A2.5-1387","COL-1942",100,"01jan1943","31dec1943",1943,512,1,0,57,0,0,0,0,0,0
"2218","A2.5-1387","COL-1942",100,"01jan1944","31dec1944",1944,878,2,0,58,0,0,0,0,0,0
"2219","A2.5-1387","COL-1942",100,"01jan1945","07aug1945",1945,1097,3,1,59,0,0,0,0,0,0
"2220","A2.5-1390","COL-1945",100,"07aug1945","31dec1945",1945,147,0,0,39,0,0,0,0,0,0
"2221","A2.5-1393","COL-1946",100,"07aug1946","31dec1946",1946,147,0,0,55,0,0,0,0,0,0
"2222","A2.5-1390","COL-1945",100,"01jan1946","07aug1946",1946,366,1,1,40,0,0,0,0,0,0
"2223","A2.5-1393","COL-1946",100,"01jan1947","31dec1947",1947,512,1,0,56,0,0,0,0,0,0
"2224","A2.5-1393","COL-1946",100,"01jan1948","31dec1948",1948,878,2,0,57,0,0,0,0,0,0
"2225","A2.5-1393","COL-1946",100,"01jan1949","31dec1949",1949,1243,3,0,58,0,0,0,0,0,0
"2226","A2.5-1396","COL-1950",100,"07aug1950","31dec1950",1950,147,0,0,61,0,0,0,0,0,0
"2227","A2.5-1393","COL-1946",100,"01jan1950","07aug1950",1950,1462,4,1,59,0,0,0,0,0,0
"2228","A2.5-1399","COL-1951",100,"05nov1951","31dec1951",1951,57,0,0,NA,0,0,0,0,0,0
"2229","A2.5-1396","COL-1950",100,"01jan1951","05nov1951",1951,456,1,1,62,0,0,0,0,0,0
"2230","A2.5-1399","COL-1951",100,"01jan1952","31dec1952",1952,423,1,0,NA,0,0,0,0,0,0
"2231","A2.5-1402","COL-1953-1",100,"13jun1953","13jun1953",1953,1,0,1,64,0,0,0,0,0,0
"2232","A2.5-1405","COL-1953-2",100,"13jun1953","31dec1953",1953,202,1,0,53,0,0,0,0,0,0
"2233","A2.5-1399","COL-1951",100,"01jan1953","13jun1953",1953,587,2,1,NA,0,0,0,0,0,0
"2234","A2.5-1405","COL-1953-2",100,"01jan1954","31dec1954",1954,567,2,0,54,0,0,0,0,0,0
"2235","A2.5-1405","COL-1953-2",100,"01jan1955","31dec1955",1955,932,3,0,55,0,0,0,0,0,0
"2236","A2.5-1405","COL-1953-2",100,"01jan1956","31dec1956",1956,1298,4,0,56,0,0,0,0,0,0
"2237","A2.5-1408","COL-1957",100,"10may1957","31dec1957",1957,236,1,0,47,0,0,0,0,0,0
"2238","A2.5-1405","COL-1953-2",100,"01jan1957","10may1957",1957,1428,4,1,57,0,0,0,0,0,0
"2239","A2.5-1408","COL-1957",100,"01jan1958","07aug1958",1958,455,1,1,48,0,0,0,0,0,0
"2240","A2.5-1411","COL-1958",100,"07aug1958","31dec1958",1958,147,0,0,52,0,0,0,0,0,0
"2241","A2.5-1411","COL-1958",100,"01jan1959","31dec1959",1959,512,1,0,53,0,0,0,0,0,0
"2242","A2.5-1411","COL-1958",100,"01jan1960","31dec1960",1960,878,2,0,54,0,0,0,0,0,0
"2243","A2.5-1411","COL-1958",100,"01jan1961","31dec1961",1961,1243,3,0,55,0,0,0,0,0,0
"2244","A2.5-1414","COL-1962",100,"07aug1962","31dec1962",1962,147,0,0,53,0,0,0,0,0,0
"2245","A2.5-1411","COL-1958",100,"01jan1962","07aug1962",1962,1462,4,1,56,0,0,0,0,0,0
"2246","A2.5-1414","COL-1962",100,"01jan1963","31dec1963",1963,512,1,0,54,0,0,0,0,0,0
"2247","A2.5-1414","COL-1962",100,"01jan1964","31dec1964",1964,878,2,0,55,0,0,0,0,0,0
"2248","A2.5-1414","COL-1962",100,"01jan1965","31dec1965",1965,1243,3,0,56,0,0,0,0,0,0
"2249","A2.5-1414","COL-1962",100,"01jan1966","07aug1966",1966,1462,4,1,57,0,0,0,0,0,0
"2250","A2.5-1417","COL-1966",100,"07aug1966","31dec1966",1966,147,0,0,58,0,0,0,0,0,0
"2251","A2.5-1417","COL-1966",100,"01jan1967","31dec1967",1967,512,1,0,59,0,0,0,0,0,0
"2252","A2.5-1417","COL-1966",100,"01jan1968","31dec1968",1968,878,2,0,60,0,0,0,0,0,0
"2253","A2.5-1417","COL-1966",100,"01jan1969","31dec1969",1969,1243,3,0,61,0,0,0,0,0,0
"2254","A2.5-1420","COL-1970",100,"07aug1970","31dec1970",1970,147,0,0,47,0,0,0,0,0,0
"2255","A2.5-1417","COL-1966",100,"01jan1970","07aug1970",1970,1462,4,1,62,0,0,0,0,0,0
"2256","A2.5-1420","COL-1970",100,"01jan1971","31dec1971",1971,512,1,0,48,0,0,0,0,0,0
"2257","A2.5-1420","COL-1970",100,"01jan1972","31dec1972",1972,878,2,0,49,0,0,0,0,0,0
"2258","A2.5-1420","COL-1970",100,"01jan1973","31dec1973",1973,1243,3,0,50,0,0,0,0,0,0
"2259","A2.5-1423","COL-1974",100,"07aug1974","31dec1974",1974,147,0,0,61,0,0,0,0,0,0
"2260","A2.5-1420","COL-1970",100,"01jan1974","07aug1974",1974,1462,4,1,51,0,0,0,0,0,0
"2261","A2.5-1423","COL-1974",100,"01jan1975","31dec1975",1975,512,1,0,62,0,0,0,0,0,0
"2262","A2.5-1423","COL-1974",100,"01jan1976","31dec1976",1976,878,2,0,63,0,0,0,0,0,0
"2263","A2.5-1423","COL-1974",100,"01jan1977","31dec1977",1977,1243,3,0,64,0,0,0,0,0,0
"2264","A2.5-1426","COL-1978",100,"07aug1978","31dec1978",1978,147,0,0,62,0,0,0,0,0,0
"2265","A2.5-1423","COL-1974",100,"01jan1978","07aug1978",1978,1462,4,1,65,0,0,0,0,0,0
"2266","A2.5-1426","COL-1978",100,"01jan1979","31dec1979",1979,512,1,0,63,0,0,0,0,0,0
"2267","A2.5-1426","COL-1978",100,"01jan1980","31dec1980",1980,878,2,0,64,0,0,0,0,0,0
"2268","A2.5-1426","COL-1978",100,"01jan1981","31dec1981",1981,1243,3,0,65,0,0,0,0,0,0
"2269","A2.5-1426","COL-1978",100,"01jan1982","07aug1982",1982,1462,4,1,66,0,0,0,0,0,0
"2270","A2.5-1429","COL-1982",100,"07aug1982","31dec1982",1982,147,0,0,59,0,0,0,0,0,0
"2271","A2.5-1429","COL-1982",100,"01jan1983","31dec1983",1983,512,1,0,60,0,0,0,0,0,0
"2272","A2.5-1429","COL-1982",100,"01jan1984","31dec1984",1984,878,2,0,61,0,0,0,0,0,0
"2273","A2.5-1429","COL-1982",100,"01jan1985","31dec1985",1985,1243,3,0,62,0,0,0,0,0,0
"2274","A2.5-1429","COL-1982",100,"01jan1986","07aug1986",1986,1462,4,1,63,0,0,0,0,0,0
"2275","A2.5-1432","COL-1986",100,"07aug1986","31dec1986",1986,147,0,0,65,0,0,0,0,0,0
"2276","A2.5-1432","COL-1986",100,"01jan1987","31dec1987",1987,512,1,0,66,0,0,0,0,0,0
"2277","A2.5-1432","COL-1986",100,"01jan1988","31dec1988",1988,878,2,0,67,0,0,0,0,0,0
"2278","A2.5-1432","COL-1986",100,"01jan1989","31dec1989",1989,1243,3,0,68,0,0,0,0,0,0
"2279","A2.5-1435","COL-1990",100,"07aug1990","31dec1990",1990,147,0,0,43,0,0,0,0,0,0
"2280","A2.5-1432","COL-1986",100,"01jan1990","07aug1990",1990,1462,4,1,69,0,0,0,0,0,0
"2281","A2.5-1435","COL-1990",100,"01jan1991","31dec1991",1991,512,1,0,44,0,0,0,0,0,0
"2282","A2.5-1435","COL-1990",100,"01jan1992","31dec1992",1992,878,2,0,45,0,0,0,0,0,0
"2283","A2.5-1435","COL-1990",100,"01jan1993","31dec1993",1993,1243,3,0,46,0,0,0,0,0,0
"2284","A2.5-1435","COL-1990",100,"01jan1994","07aug1994",1994,1462,4,1,47,0,0,0,0,0,0
"2285","A2.5-1438","COL-1994",100,"07aug1994","31dec1994",1994,147,0,0,44,0,0,0,0,0,0
"2286","A2.5-1438","COL-1994",100,"01jan1995","31dec1995",1995,512,1,0,45,0,0,0,0,0,0
"2287","A2.5-1438","COL-1994",100,"01jan1996","31dec1996",1996,878,2,0,46,0,0,0,0,0,0
"2288","A2.5-1438","COL-1994",100,"01jan1997","31dec1997",1997,1243,3,0,47,0,0,0,0,0,0
"2289","A2.5-1438","COL-1994",100,"01jan1998","07aug1998",1998,1462,4,1,48,0,0,0,0,0,0
"2290","A2.5-1441","COL-1998",100,"07aug1998","31dec1998",1998,147,0,0,44,0,0,0,0,0,0
"2291","A2.5-1441","COL-1998",100,"01jan1999","31dec1999",1999,512,1,0,45,0,0,0,0,0,0
"2292","A2.5-1441","COL-1998",100,"01jan2000","31dec2000",2000,878,2,0,46,0,0,0,0,0,0
"2293","A2.5-1441","COL-1998",100,"01jan2001","31dec2001",2001,1243,3,0,47,0,0,0,0,0,0
"2294","A2.5-1441","COL-1998",100,"01jan2002","07aug2002",2002,1462,4,1,48,0,0,0,0,0,0
"2295","A2.5-1444","COL-2002",100,"08aug2002","31dec2002",2002,146,0,0,50,0,0,0,0,0,0
"2296","A2.5-1444","COL-2002",100,"01jan2003","31dec2003",2003,511,1,0,51,0,0,0,0,0,0
"2297","A2.5-1444","COL-2002",100,"01jan2004","31dec2004",2004,877,2,0,52,0,0,0,0,0,0
"2298","A2.5-1447","VEN-1870",101,"27apr1870","31dec1870",1870,249,1,0,41,0,0,0,0,0,0
"2299","A2.5-1447","VEN-1870",101,"01jan1871","31dec1871",1871,614,2,0,42,0,0,0,0,0,0
"2300","A2.5-1447","VEN-1870",101,"01jan1872","31dec1872",1872,980,3,0,43,0,0,0,0,0,0
"2301","A2.5-1447","VEN-1870",101,"01jan1873","31dec1873",1873,1345,4,0,44,0,0,0,0,0,0
"2302","A2.5-1447","VEN-1870",101,"01jan1874","31dec1874",1874,1710,5,0,45,0,0,0,0,0,0
"2303","A2.5-1447","VEN-1870",101,"01jan1875","31dec1875",1875,2075,6,0,46,0,0,0,0,0,0
"2304","A2.5-1447","VEN-1870",101,"01jan1876","31dec1876",1876,2441,7,0,47,0,0,0,0,0,0
"2305","A2.5-1450","VEN-1877-1",101,"21feb1877","02mar1877",1877,10,0,1,69,0,0,0,0,0,0
"2306","A2.5-1447","VEN-1870",101,"01jan1877","20feb1877",1877,2492,7,1,48,0,0,0,0,0,0
"2307","A2.5-1453","VEN-1877-2",101,"02mar1877","31dec1877",1877,305,1,0,NA,0,0,0,0,0,0
"2308","A2.5-1453","VEN-1877-2",101,"01jan1878","20nov1878",1878,629,2,1,NA,0,0,0,0,0,0
"2309","A2.5-1456","VEN-1878",101,"20nov1878","31dec1878",1878,42,0,0,70,0,0,0,0,0,0
"2310","A2.5-1459","VEN-1879",101,"26feb1879","31dec1879",1879,309,1,0,50,0,0,0,0,0,0
"2311","A2.5-1456","VEN-1878",101,"01jan1879","01jan1879",1879,43,0,1,71,0,0,0,0,0,0
"2312","A2.5-1459","VEN-1879",101,"01jan1880","31dec1880",1880,675,2,0,51,0,0,0,0,0,0
"2313","A2.5-1459","VEN-1879",101,"01jan1881","31dec1881",1881,1040,3,0,52,0,0,0,0,0,0
"2314","A2.5-1459","VEN-1879",101,"01jan1882","31dec1882",1882,1405,4,0,53,0,0,0,0,0,0
"2315","A2.5-1459","VEN-1879",101,"01jan1883","31dec1883",1883,1770,5,0,54,0,0,0,0,0,0
"2316","A2.5-1462","VEN-1884",101,"27apr1884","31dec1884",1884,249,1,0,43,0,0,0,0,0,0
"2317","A2.5-1459","VEN-1879",101,"01jan1884","27apr1884",1884,1888,5,1,55,0,0,0,0,0,0
"2318","A2.5-1462","VEN-1884",101,"01jan1885","31dec1885",1885,614,2,0,44,0,0,0,0,0,0
"2319","A2.5-1465","VEN-1886-1",101,"27apr1886","15sep1886",1886,142,0,1,48,0,0,0,0,0,0
"2320","A2.5-1462","VEN-1884",101,"01jan1886","27apr1886",1886,731,2,1,45,0,0,0,0,0,0
"2321","A2.5-1468","VEN-1886-2",101,"15sep1886","31dec1886",1886,108,0,0,57,0,0,0,0,0,0
"2322","A2.5-1471","VEN-1887",101,"08aug1887","31dec1887",1887,146,0,0,NA,0,0,0,0,0,0
"2323","A2.5-1468","VEN-1886-2",101,"01jan1887","08aug1887",1887,328,1,1,58,0,0,0,0,0,0
"2324","A2.5-1471","VEN-1887",101,"01jan1888","05jul1888",1888,333,1,1,NA,0,0,0,0,0,0
"2325","A2.5-1474","VEN-1888",101,"05jul1888","31dec1888",1888,180,0,0,62,0,0,0,0,0,0
"2326","A2.5-1474","VEN-1888",101,"01jan1889","31dec1889",1889,545,1,0,63,0,0,0,0,0,0
"2327","A2.5-1474","VEN-1888",101,"01jan1890","19mar1890",1890,623,2,1,64,0,0,0,0,0,0
"2328","A2.5-1477","VEN-1890",101,"19mar1890","31dec1890",1890,288,1,0,47,0,0,0,0,0,0
"2329","A2.5-1477","VEN-1890",101,"01jan1891","31dec1891",1891,653,2,0,48,0,0,0,0,0,0
"2330","A2.5-1486","VEN-1892-3",101,"07oct1892","31dec1892",1892,86,0,0,51,0,0,0,0,0,0
"2331","A2.5-1477","VEN-1890",101,"01jan1892","17jun1892",1892,822,2,1,49,0,0,0,0,0,0
"2332","A2.5-1480","VEN-1892-1",101,"17jun1892","02sep1892",1892,78,0,1,69,0,0,0,0,0,0
"2333","A2.5-1483","VEN-1892-2",101,"02sep1892","06oct1892",1892,35,0,1,38,0,0,0,0,0,0
"2334","A2.5-1486","VEN-1892-3",101,"01jan1893","31dec1893",1893,451,1,0,52,0,0,0,0,0,0
"2335","A2.5-1489","VEN-1894-1",101,"28feb1894","14mar1894",1894,15,0,1,64,0,0,0,0,0,0
"2336","A2.5-1486","VEN-1892-3",101,"01jan1894","28feb1894",1894,510,1,1,53,0,0,0,0,0,0
"2337","A2.5-1492","VEN-1894-2",101,"14apr1894","31dec1894",1894,262,1,0,53,0,0,0,0,0,0
"2338","A2.5-1492","VEN-1894-2",101,"01jan1895","31dec1895",1895,627,2,0,54,0,0,0,0,0,0
"2339","A2.5-1492","VEN-1894-2",101,"01jan1896","31dec1896",1896,993,3,0,55,0,0,0,0,0,0
"2340","A2.5-1492","VEN-1894-2",101,"01jan1897","31dec1897",1897,1358,4,0,56,0,0,0,0,0,0
"2341","A2.5-1492","VEN-1894-2",101,"01jan1898","20feb1898",1898,1409,4,1,57,0,0,0,0,0,0
"2342","A2.5-1495","VEN-1898-1",101,"20feb1898","28feb1898",1898,9,0,1,68,0,0,0,0,0,0
"2343","A2.5-1498","VEN-1898-2",101,"28feb1898","31dec1898",1898,307,1,0,59,0,0,0,0,0,0
"2344","A2.5-1501","VEN-1899",101,"21oct1899","31dec1899",1899,72,0,0,41,0,0,0,0,0,0
"2345","A2.5-1498","VEN-1898-2",101,"01jan1899","20oct1899",1899,600,2,1,60,0,0,0,0,0,0
"2346","A2.5-1501","VEN-1899",101,"01jan1900","31dec1900",1900,437,1,0,42,0,0,0,0,0,0
"2347","A2.5-1501","VEN-1899",101,"01jan1901","31dec1901",1901,802,2,0,43,0,0,0,0,0,0
"2348","A2.5-1501","VEN-1899",101,"01jan1902","31dec1902",1902,1167,3,0,44,0,0,0,0,0,0
"2349","A2.5-1501","VEN-1899",101,"01jan1903","31dec1903",1903,1532,4,0,45,0,0,0,0,0,0
"2350","A2.5-1501","VEN-1899",101,"01jan1904","31dec1904",1904,1898,5,0,46,0,0,0,0,0,0
"2351","A2.5-1501","VEN-1899",101,"01jan1905","31dec1905",1905,2263,6,0,47,0,0,0,0,0,0
"2352","A2.5-1501","VEN-1899",101,"01jan1906","31dec1906",1906,2628,7,0,48,0,0,0,0,0,0
"2353","A2.5-1501","VEN-1899",101,"01jan1907","31dec1907",1907,2993,8,0,49,0,0,0,0,0,0
"2354","A2.5-1501","VEN-1899",101,"01jan1908","10dec1908",1908,3338,9,1,50,0,0,0,0,0,0
"2355","A2.5-1504","VEN-1908",101,"19dec1908","31dec1908",1908,13,0,0,51,0,0,0,0,0,0
"2356","A2.5-1504","VEN-1908",101,"01jan1909","31dec1909",1909,378,1,0,52,0,0,0,0,0,0
"2357","A2.5-1504","VEN-1908",101,"01jan1910","31dec1910",1910,743,2,0,53,0,0,0,0,0,0
"2358","A2.5-1504","VEN-1908",101,"01jan1911","31dec1911",1911,1108,3,0,54,0,0,0,0,0,0
"2359","A2.5-1504","VEN-1908",101,"01jan1912","31dec1912",1912,1474,4,0,55,0,0,0,0,0,0
"2360","A2.5-1504","VEN-1908",101,"01jan1913","31dec1913",1913,1839,5,0,56,0,0,0,0,0,0
"2361","A2.5-1504","VEN-1908",101,"01jan1914","31dec1914",1914,2204,6,0,57,0,0,0,0,0,0
"2362","A2.5-1504","VEN-1908",101,"01jan1915","31dec1915",1915,2569,7,0,58,0,0,0,0,0,0
"2363","A2.5-1504","VEN-1908",101,"01jan1916","31dec1916",1916,2935,8,0,59,0,0,0,0,0,0
"2364","A2.5-1504","VEN-1908",101,"01jan1917","31dec1917",1917,3300,9,0,60,0,0,0,0,0,0
"2365","A2.5-1504","VEN-1908",101,"01jan1918","31dec1918",1918,3665,10,0,61,0,0,0,0,0,0
"2366","A2.5-1504","VEN-1908",101,"01jan1919","31dec1919",1919,4030,11,0,62,0,0,0,0,0,0
"2367","A2.5-1504","VEN-1908",101,"01jan1920","31dec1920",1920,4396,12,0,63,0,0,0,0,0,0
"2368","A2.5-1504","VEN-1908",101,"01jan1921","31dec1921",1921,4761,13,0,64,0,0,0,0,0,0
"2369","A2.5-1504","VEN-1908",101,"01jan1922","31dec1922",1922,5126,14,0,65,0,0,0,0,0,0
"2370","A2.5-1504","VEN-1908",101,"01jan1923","31dec1923",1923,5491,15,0,66,0,0,0,0,0,0
"2371","A2.5-1504","VEN-1908",101,"01jan1924","31dec1924",1924,5857,16,0,67,0,0,0,0,0,0
"2372","A2.5-1504","VEN-1908",101,"01jan1925","31dec1925",1925,6222,17,0,68,0,0,0,0,0,0
"2373","A2.5-1504","VEN-1908",101,"01jan1926","31dec1926",1926,6587,18,0,69,0,0,0,0,0,0
"2374","A2.5-1504","VEN-1908",101,"01jan1927","31dec1927",1927,6952,19,0,70,0,0,0,0,0,0
"2375","A2.5-1504","VEN-1908",101,"01jan1928","31dec1928",1928,7318,20,0,71,0,0,0,0,0,0
"2376","A2.5-1504","VEN-1908",101,"01jan1929","31dec1929",1929,7683,21,0,72,0,0,0,0,0,0
"2377","A2.5-1504","VEN-1908",101,"01jan1930","31dec1930",1930,8048,22,0,73,0,0,0,0,0,0
"2378","A2.5-1504","VEN-1908",101,"01jan1931","31dec1931",1931,8413,23,0,74,0,0,0,0,0,0
"2379","A2.5-1504","VEN-1908",101,"01jan1932","31dec1932",1932,8779,24,0,75,0,0,0,0,0,0
"2380","A2.5-1504","VEN-1908",101,"01jan1933","31dec1933",1933,9144,25,0,76,0,0,0,0,0,0
"2381","A2.5-1504","VEN-1908",101,"01jan1934","31dec1934",1934,9509,26,0,77,0,0,0,0,0,0
"2382","A2.5-1507","VEN-1935",101,"18dec1935","31dec1935",1935,14,0,0,52,0,0,0,0,0,0
"2383","A2.5-1504","VEN-1908",101,"01jan1935","18dec1935",1935,9861,27,1,78,0,0,0,0,0,0
"2384","A2.5-1507","VEN-1935",101,"01jan1936","31dec1936",1936,380,1,0,53,0,0,0,0,0,0
"2385","A2.5-1507","VEN-1935",101,"01jan1937","31dec1937",1937,745,2,0,54,0,0,0,0,0,0
"2386","A2.5-1507","VEN-1935",101,"01jan1938","31dec1938",1938,1110,3,0,55,0,0,0,0,0,0
"2387","A2.5-1507","VEN-1935",101,"01jan1939","31dec1939",1939,1475,4,0,56,0,0,0,0,0,0
"2388","A2.5-1507","VEN-1935",101,"01jan1940","31dec1940",1940,1841,5,0,57,0,0,0,0,0,0
"2389","A2.5-1507","VEN-1935",101,"01jan1941","15apr1941",1941,1946,5,1,58,0,0,0,0,0,0
"2390","A2.5-1510","VEN-1941",101,"05may1941","31dec1941",1941,241,1,0,44,0,0,0,0,0,0
"2391","A2.5-1510","VEN-1941",101,"01jan1942","31dec1942",1942,606,2,0,45,0,0,0,0,0,0
"2392","A2.5-1510","VEN-1941",101,"01jan1943","31dec1943",1943,971,3,0,46,0,0,0,0,0,0
"2393","A2.5-1510","VEN-1941",101,"01jan1944","31dec1944",1944,1337,4,0,47,0,0,0,0,0,0
"2394","A2.5-1513","VEN-1945",101,"18oct1945","31dec1945",1945,75,0,0,37,0,0,0,0,0,0
"2395","A2.5-1510","VEN-1941",101,"01jan1945","18oct1945",1945,1628,4,1,48,0,0,0,0,0,0
"2396","A2.5-1513","VEN-1945",101,"01jan1946","31dec1946",1946,440,1,0,38,0,0,0,0,0,0
"2397","A2.5-1513","VEN-1945",101,"01jan1947","31dec1947",1947,805,2,0,39,0,0,0,0,0,0
"2398","A2.5-1513","VEN-1945",101,"01jan1948","15feb1948",1948,851,2,1,40,0,0,0,0,0,0
"2399","A2.5-1516","VEN-1948-1",101,"15feb1948","24nov1948",1948,284,1,1,64,0,0,0,0,0,0
"2400","A2.5-1519","VEN-1948-2",101,"24nov1948","31dec1948",1948,38,0,0,39,0,0,0,0,0,0
"2401","A2.5-1519","VEN-1948-2",101,"01jan1949","31dec1949",1949,403,1,0,40,0,0,0,0,0,0
"2402","A2.5-1519","VEN-1948-2",101,"01jan1950","13nov1950",1950,720,2,1,41,0,0,0,0,0,0
"2403","A2.5-1522","VEN-1950",101,"13nov1950","31dec1950",1950,49,0,0,36,0,0,0,0,0,0
"2404","A2.5-1522","VEN-1950",101,"01jan1951","31dec1951",1951,414,1,0,37,0,0,0,0,0,0
"2405","A2.5-1522","VEN-1950",101,"01jan1952","31dec1952",1952,780,2,0,38,0,0,0,0,0,0
"2406","A2.5-1522","VEN-1950",101,"01jan1953","31dec1953",1953,1145,3,0,39,0,0,0,0,0,0
"2407","A2.5-1522","VEN-1950",101,"01jan1954","31dec1954",1954,1510,4,0,40,0,0,0,0,0,0
"2408","A2.5-1522","VEN-1950",101,"01jan1955","31dec1955",1955,1875,5,0,41,0,0,0,0,0,0
"2409","A2.5-1522","VEN-1950",101,"01jan1956","31dec1956",1956,2241,6,0,42,0,0,0,0,0,0
"2410","A2.5-1522","VEN-1950",101,"01jan1957","31dec1957",1957,2606,7,0,43,0,0,0,0,0,0
"2411","A2.5-1528","VEN-1958-2",101,"14nov1958","31dec1958",1958,48,0,0,47,0,0,0,0,0,0
"2412","A2.5-1525","VEN-1958-1",101,"23jan1958","14nov1958",1958,296,1,1,47,0,0,0,0,0,0
"2413","A2.5-1522","VEN-1950",101,"01jan1958","23jan1958",1958,2629,7,1,44,0,0,0,0,0,0
"2414","A2.5-1528","VEN-1958-2",101,"01jan1959","13feb1959",1959,92,0,1,48,0,0,0,0,0,0
"2415","A2.5-1531","VEN-1959",101,"13feb1959","31dec1959",1959,322,1,0,51,0,0,0,0,0,0
"2416","A2.5-1531","VEN-1959",101,"01jan1960","31dec1960",1960,688,2,0,52,0,0,0,0,0,0
"2417","A2.5-1531","VEN-1959",101,"01jan1961","31dec1961",1961,1053,3,0,53,0,0,0,0,0,0
"2418","A2.5-1531","VEN-1959",101,"01jan1962","31dec1962",1962,1418,4,0,54,0,0,0,0,0,0
"2419","A2.5-1531","VEN-1959",101,"01jan1963","01dec1963",1963,1753,5,1,55,0,0,0,0,0,0
"2420","A2.5-1534","VEN-1963",101,"01dec1963","31dec1963",1963,31,0,0,58,0,0,0,0,0,0
"2421","A2.5-1534","VEN-1963",101,"01jan1964","31dec1964",1964,397,1,0,59,0,0,0,0,0,0
"2422","A2.5-1534","VEN-1963",101,"01jan1965","31dec1965",1965,762,2,0,60,0,0,0,0,0,0
"2423","A2.5-1534","VEN-1963",101,"01jan1966","31dec1966",1966,1127,3,0,61,0,0,0,0,0,0
